id,group_key,split
35334,group_24310,train
35335,group_24325,train
35336,group_24326,train
35337,group_24327,train
35338,group_27071,test
35339,group_27071,test
35341,group_27073,train
35350,group_27074,test
35358,group_27075,validation
35360,group_27076,train
35362,group_27077,train
35363,group_27077,train
35378,group_27079,test
35381,group_27080,train
35382,group_27081,train
35383,group_27082,train
35384,group_27080,train
35386,group_27084,train
35392,group_27085,train
35395,group_27086,train
35397,group_27086,train
35399,group_27088,train
35401,group_27085,train
35402,group_27090,validation
35403,group_27091,train
35404,group_27092,train
35405,group_27093,train
35406,group_27094,train
35407,group_27088,train
35409,group_27088,train
35410,group_27097,train
35411,group_27088,train
35412,group_27099,train
35414,group_27088,train
35416,group_27088,train
35418,group_27088,train
35419,group_27097,train
35420,group_27104,test
35421,group_27105,train
35422,group_27106,train
35423,group_27107,train
35424,group_27108,train
35425,group_27109,test
35426,group_27110,train
35427,group_27111,validation
35428,group_27111,validation
35429,group_27113,train
35430,group_27114,train
35432,group_21021,test
35433,group_26126,train
35434,group_26126,train
35435,group_26117,test
35436,group_26129,validation
35437,group_26130,train
35438,group_26110,train
35439,group_26116,train
35440,group_26116,train
35441,group_26120,train
35442,group_26118,test
35444,group_26119,train
35445,group_26119,train
35446,group_26120,train
35447,group_26122,train
35448,group_26122,train
35449,group_26123,train
35450,group_26118,test
35451,group_26118,test
35452,group_26111,train
35453,group_26111,train
35454,group_26112,train
35455,group_26112,train
35456,group_26113,test
35457,group_26113,test
35458,group_26114,test
35459,group_26114,test
35460,group_26109,train
35461,group_26109,train
35462,group_8705,test
35463,group_27145,validation
35464,group_27146,validation
35465,group_24136,train
35466,group_27148,test
35467,group_27149,validation
35468,group_27150,train
35469,group_27151,test
35470,group_27152,train
35471,group_10758,train
35472,group_27154,train
35473,group_20917,train
35474,group_27156,validation
35475,group_27157,train
35476,group_27158,validation
35477,group_27158,validation
35478,group_27160,test
35479,group_27161,train
35481,group_27162,train
35482,group_27163,test
35483,group_27164,test
35484,group_6886,validation
35486,group_27166,validation
35488,group_27157,train
35489,group_27158,validation
35490,group_27158,validation
35491,group_27170,test
35492,group_27163,test
35493,group_27163,test
35496,group_27173,train
35497,group_27174,train
35501,group_27175,train
35504,group_27176,train
35506,group_27177,train
35511,group_27178,train
35521,group_27179,train
35523,group_27180,train
35525,group_27181,test
35529,group_27182,train
35530,group_27183,train
35531,group_27184,train
35532,group_27185,validation
35533,group_27186,train
35534,group_27187,test
35535,group_27182,train
35537,group_27189,train
35538,group_27190,train
35539,group_27180,train
35540,group_27192,train
35541,group_27193,validation
35542,group_27194,train
35543,group_27195,train
35545,group_27196,train
35546,group_27197,validation
35552,group_27197,validation
35554,group_27190,train
35555,group_27197,validation
35556,group_27201,train
35558,group_27202,train
35560,group_27203,test
35561,group_27190,train
35562,group_27203,test
35563,group_27206,train
35564,group_27207,train
35565,group_27208,validation
35566,group_19014,train
35567,group_25397,train
35568,group_19014,train
35570,group_27207,train
35571,group_27213,train
35573,group_27214,train
35574,group_27215,validation
35575,group_27216,test
35578,group_27217,validation
35579,group_27218,train
35582,group_27219,train
35586,group_27220,train
35587,group_27221,validation
35588,group_27219,train
35589,group_27223,train
35590,group_27224,train
35591,group_27225,test
35592,group_27226,train
35625,group_27219,train
35626,group_27228,test
35632,group_27229,test
35633,group_27230,validation
35635,group_27231,train
35641,group_27232,train
35643,group_27233,train
35644,group_27234,train
35645,group_27234,train
35646,group_27233,train
35647,group_27233,train
35648,group_27233,train
35649,group_27234,train
35650,group_27240,train
35651,group_27241,validation
35652,group_27240,train
35653,group_27241,validation
35654,group_27244,validation
35655,group_27245,validation
35656,group_27246,train
35657,group_27247,train
35658,group_27248,train
35659,group_27247,train
35660,group_27248,train
35661,group_27251,train
35662,group_27234,train
35663,group_27233,train
35664,group_27234,train
35665,group_27255,train
35666,group_27256,train
35667,group_27257,train
35668,group_27257,train
35669,group_27259,validation
35670,group_27246,train
35671,group_27261,train
35673,group_27246,train
35674,group_27248,train
35675,group_27264,validation
35676,group_27246,train
35677,group_27266,train
35678,group_27247,train
35679,group_27246,train
35680,group_27247,train
35681,group_27247,train
35682,group_27247,train
35683,group_27248,train
35684,group_27273,validation
35685,group_27246,train
35686,group_27245,validation
35687,group_27276,validation
35688,group_27248,train
35689,group_27264,validation
35690,group_27246,train
35691,group_27247,train
35692,group_27264,validation
35693,group_27246,train
35694,group_27283,train
35695,group_18872,train
35696,group_24288,train
35697,group_19649,test
35698,group_27287,test
35699,group_27288,train
35700,group_24477,train
35701,group_27290,train
35702,group_24476,test
35703,group_27292,train
35704,group_27293,train
35705,group_27294,train
35706,group_18877,train
35707,group_27296,validation
35708,group_27297,test
35709,group_27298,train
35710,group_27299,test
35711,group_27300,train
35712,group_27301,train
35713,group_27302,train
35714,group_27303,train
35716,group_27304,train
35720,group_27305,validation
35725,group_27306,test
35755,group_27307,train
35777,group_27308,validation
35782,group_27309,test
35783,group_27310,train
35784,group_27311,train
35785,group_27312,train
35786,group_27313,train
35787,group_27314,train
35788,group_27315,train
35792,group_27316,train
35793,group_27317,validation
35794,group_10805,train
35796,group_27319,train
35797,group_27320,train
35798,group_27321,train
35799,group_27322,test
35800,group_27323,validation
35801,group_27324,train
35802,group_27325,train
35803,group_27326,train
35806,group_27327,train
35807,group_27309,test
35808,group_27329,train
35809,group_27330,train
35810,group_27331,train
35811,group_27332,train
35813,group_27315,train
35814,group_27315,train
35815,group_27335,train
35816,group_16156,train
35817,group_27311,train
35818,group_27338,train
35819,group_27339,train
35820,group_27321,train
35821,group_27315,train
35826,group_18484,train
35827,group_18484,train
35828,group_27344,validation
35845,group_27345,train
35846,group_27346,train
35848,group_27347,train
35873,group_27348,test
35874,group_27349,train
35875,group_27350,validation
35876,group_27351,train
35877,group_27352,train
35878,group_27353,validation
35879,group_27352,train
35880,group_27355,train
35881,group_27356,test
35882,group_27357,train
35883,group_27358,test
35884,group_27359,test
35885,group_27360,train
35886,group_27361,test
35887,group_27362,train
35888,group_27363,validation
35889,group_27364,test
35890,group_27365,test
35891,group_27366,train
35892,group_27367,train
35893,group_27368,train
35894,group_27369,validation
35895,group_27370,test
35896,group_27371,train
35897,group_27372,train
35898,group_27373,train
35899,group_27374,train
35900,group_27375,test
35901,group_27374,train
35902,group_27377,train
35903,group_27378,train
35905,group_27379,train
35907,group_27380,validation
35908,group_27381,train
35909,group_27382,train
35910,group_27374,train
35911,group_27384,train
35912,group_27385,train
35913,group_27386,train
35915,group_27387,train
35916,group_27373,train
35917,group_27384,train
35918,group_27390,test
35923,group_27391,train
35925,group_27392,train
35927,group_27393,train
35928,group_27394,validation
35930,group_27395,train
35931,group_27396,train
35932,group_27397,train
35933,group_27398,validation
35934,group_27399,validation
35935,group_27400,train
35936,group_27401,train
35937,group_27401,train
35938,group_27403,train
35939,group_27404,validation
35940,group_27405,train
35941,group_27406,validation
35947,group_27407,train
35958,group_27408,train
35968,group_27409,train
35970,group_27410,train
35971,group_27410,train
35981,group_27412,train
35982,group_27413,train
35983,group_27414,validation
35984,group_27415,train
35985,group_27416,train
35986,group_27417,train
35987,group_27418,train
35988,group_27419,train
35989,group_27420,train
35990,group_27421,validation
35991,group_27422,train
35992,group_27423,train
35993,group_27423,train
35994,group_27425,train
35995,group_27426,train
35996,group_27427,train
35997,group_27428,validation
35998,group_27429,validation
35999,group_27430,train
36000,group_27431,test
36001,group_27432,train
36002,group_27433,train
36003,group_27434,validation
36004,group_27427,train
36015,group_27436,train
36016,group_27436,train
36017,group_27436,train
36018,group_27436,train
36019,group_27440,train
36020,group_27440,train
36021,group_27436,train
36022,group_27436,train
36023,group_27436,train
36024,group_27440,train
36025,group_27446,train
36026,group_27447,train
36028,group_27446,train
36031,group_27449,train
36034,group_27446,train
36035,group_27451,test
36036,group_27452,train
36037,group_27453,train
36038,group_27454,train
36039,group_27455,validation
36040,group_27456,train
36042,group_27457,test
36043,group_27455,validation
36044,group_27456,train
36045,group_27460,train
36046,group_27457,test
36047,group_27462,train
36048,group_27463,test
36049,group_27464,train
36050,group_27465,train
36051,group_27466,train
36052,group_27467,train
36053,group_27468,train
36054,group_27469,train
36055,group_27470,validation
36056,group_27471,train
36057,group_27472,train
36058,group_27473,train
36059,group_27455,validation
36060,group_27456,train
36061,group_27460,train
36062,group_27457,test
36063,group_27462,train
36064,group_27463,test
36065,group_27464,train
36066,group_27481,train
36067,group_27482,test
36068,group_27483,train
36069,group_27460,train
36070,group_27485,train
36072,group_27455,validation
36073,group_27487,train
36074,group_27488,test
36075,group_27489,validation
36082,group_27490,train
36083,group_27491,validation
36084,group_27492,test
36085,group_27491,validation
36086,group_27494,test
36087,group_27495,train
36088,group_27496,train
36089,group_27497,train
36090,group_27498,train
36093,group_27499,train
36094,group_27498,train
36097,group_27501,train
36098,group_27502,train
36101,group_27503,test
36102,group_27498,train
36103,group_27505,train
36104,group_27505,train
36105,group_27498,train
36106,group_27498,train
36110,group_27509,train
36111,group_27510,validation
36113,group_27510,validation
36114,group_27498,train
36117,group_27498,train
36118,group_27498,train
36119,group_27515,test
36121,group_27498,train
36122,group_27498,train
36123,group_27518,train
36125,group_27499,train
36126,group_27498,train
36127,group_27521,train
36128,group_27522,train
36129,group_27498,train
36130,group_27524,train
36131,group_27525,test
36132,group_9372,train
36133,group_19622,train
36134,group_27528,validation
36135,group_27529,train
36136,group_27530,train
36137,group_27531,train
36138,group_27532,test
36139,group_27533,train
36140,group_27534,train
36141,group_27535,train
36142,group_27536,train
36143,group_27537,train
36144,group_27538,train
36146,group_27539,train
36147,group_27540,train
36148,group_27541,train
36158,group_27542,test
36164,group_27543,train
36173,group_27544,train
36184,group_27545,train
36185,group_27546,train
36199,group_27547,train
36200,group_27548,test
36202,group_27549,train
36203,group_27550,test
36205,group_27551,train
36206,group_27552,train
36207,group_27553,train
36208,group_27554,test
36209,group_27555,train
36211,group_25404,train
36212,group_27557,test
36213,group_27558,train
36215,group_27559,train
36216,group_27560,train
36217,group_27561,train
36218,group_27562,train
36219,group_27563,train
36220,group_27564,validation
36221,group_27565,train
36222,group_27566,train
36223,group_27567,train
36224,group_27568,validation
36225,group_27569,train
36226,group_27570,train
36227,group_27571,train
36228,group_27572,validation
36229,group_27573,validation
36230,group_27574,train
36231,group_27575,train
36232,group_27576,validation
36233,group_27577,train
36234,group_27578,validation
36235,group_27579,train
36236,group_22306,train
36237,group_27581,train
36238,group_18118,test
36239,group_27583,train
36240,group_27584,validation
36243,group_27585,train
36244,group_27586,train
36245,group_27587,train
36247,group_27588,test
36248,group_27589,train
36249,group_27590,train
36250,group_27591,validation
36251,group_27592,test
36252,group_27593,train
36253,group_27591,validation
36254,group_27595,validation
36255,group_27596,validation
36256,group_27592,test
36257,group_27598,train
36258,group_27599,train
36259,group_27598,train
36260,group_27601,validation
36261,group_27591,validation
36262,group_27603,train
36263,group_27591,validation
36264,group_27605,train
36265,group_27606,train
36266,group_27607,train
36267,group_27608,test
36268,group_27609,train
36269,group_27610,train
36270,group_27611,train
36271,group_27612,train
36272,group_27607,train
36273,group_27607,train
36274,group_27615,train
36275,group_27607,train
36276,group_27617,validation
36277,group_27618,train
36278,group_27619,validation
36279,group_27607,train
36280,group_27608,test
36281,group_27608,test
36282,group_27612,train
36283,group_27624,validation
36284,group_27625,train
36285,group_27626,test
36286,group_27611,train
36287,group_27608,test
36288,group_27607,train
36289,group_27608,test
36290,group_27631,train
36294,group_27632,train
36295,group_27633,train
36296,group_22314,train
36297,group_18092,train
36298,group_22314,train
36301,group_27637,validation
36303,group_27638,train
36304,group_27639,train
36307,group_27640,train
36308,group_27641,train
36309,group_27642,train
36310,group_27643,train
36311,group_27644,train
36312,group_27645,validation
36313,group_27643,train
36314,group_27647,train
36315,group_27648,test
36316,group_27649,train
36317,group_27643,train
36318,group_27651,test
36319,group_27652,train
36320,group_27653,train
36321,group_27654,validation
36322,group_27655,train
36323,group_27656,train
36324,group_27657,train
36325,group_27657,train
36326,group_27659,train
36329,group_27660,train
36331,group_27661,test
36332,group_27662,train
36333,group_27663,train
36335,group_27664,train
36342,group_27665,validation
36343,group_27666,train
36345,group_27667,train
36346,group_27668,train
36347,group_27669,train
36348,group_27670,train
36349,group_27671,train
36350,group_27672,test
36351,group_27669,train
36352,group_27674,train
36353,group_27675,test
36354,group_27672,test
36355,group_27677,train
36356,group_27678,train
36357,group_27679,train
36358,group_27670,train
36359,group_27669,train
36360,group_27682,train
36361,group_27672,test
36362,group_27684,train
36363,group_27669,train
36364,group_27669,train
36365,group_27672,test
36366,group_27679,train
36367,group_27670,train
36368,group_27669,train
36369,group_27669,train
36370,group_27672,test
36371,group_27684,train
36372,group_13324,test
36373,group_27695,test
36374,group_27696,validation
36375,group_27695,test
36376,group_27695,test
36377,group_27699,train
36378,group_13324,test
36379,group_27696,validation
36380,group_27695,test
36381,group_27703,test
36382,group_27704,train
36383,group_27703,test
36384,group_27696,validation
36385,group_27707,train
36386,group_27696,validation
36387,group_27695,test
36388,group_27703,test
36389,group_27703,test
36390,group_13324,test
36391,group_27695,test
36392,group_27703,test
36393,group_27715,test
36394,group_27716,validation
36395,group_27715,test
36396,group_27718,validation
36397,group_27715,test
36398,group_27703,test
36399,group_27696,validation
36400,group_27695,test
36401,group_27723,train
36402,group_27703,test
36403,group_27725,train
36404,group_27725,train
36405,group_13324,test
36406,group_27715,test
36407,group_27696,validation
36408,group_27695,test
36409,group_27703,test
36410,group_27696,validation
36411,group_27695,test
36412,group_27703,test
36413,group_27735,validation
36414,group_27736,train
36415,group_27736,train
36416,group_27736,train
36417,group_27739,train
36418,group_27740,train
36419,group_27741,validation
36420,group_27742,train
36421,group_27742,train
36422,group_27744,validation
36423,group_27744,validation
36424,group_27744,validation
36425,group_27747,test
36426,group_27748,train
36427,group_27749,train
36428,group_27750,train
36429,group_27750,train
36430,group_27750,train
36431,group_27753,validation
36432,group_27754,train
36433,group_27755,test
36434,group_27756,train
36435,group_27757,train
36436,group_27758,train
36437,group_27759,validation
36438,group_27760,train
36439,group_27760,train
36440,group_27760,train
36441,group_27763,train
36442,group_27763,train
36443,group_27765,train
36444,group_27766,train
36445,group_27767,train
36446,group_27767,train
36447,group_27769,validation
36448,group_27770,train
36449,group_27771,train
36450,group_27772,validation
36451,group_27772,validation
36452,group_27774,train
36453,group_27775,train
36454,group_27776,validation
36455,group_27776,validation
36456,group_27778,train
36457,group_27779,train
36458,group_27780,train
36459,group_27781,train
36460,group_27781,train
36461,group_27783,test
36462,group_27784,train
36463,group_27785,train
36464,group_27786,train
36465,group_27787,train
36466,group_27787,train
36467,group_27789,test
36468,group_27789,test
36469,group_27791,validation
36470,group_27792,train
36471,group_27793,train
36472,group_27794,train
36473,group_27795,test
36474,group_27796,test
36475,group_27797,train
36476,group_27798,train
36477,group_27799,train
36478,group_27800,train
36479,group_27801,train
36480,group_27802,validation
36481,group_27803,train
36482,group_27804,train
36483,group_27805,validation
36484,group_27806,validation
36485,group_27807,validation
36486,group_27807,validation
36487,group_27809,train
36492,group_18797,validation
36493,group_27811,train
36494,group_27812,test
36495,group_24297,test
36497,group_27814,train
36498,group_18803,train
36499,group_18818,train
36500,group_18816,validation
36501,group_27818,train
36502,group_27819,test
36503,group_18803,train
36505,group_27821,validation
36506,group_27822,train
36507,group_27823,train
36508,group_27824,test
36509,group_27825,validation
36510,group_27826,train
36511,group_27827,train
36512,group_22700,test
36513,group_19251,validation
36514,group_27830,train
36515,group_27831,train
36516,group_27832,train
36518,group_27833,train
36519,group_19251,validation
36520,group_27821,validation
36521,group_27836,train
36522,group_27822,train
36523,group_27838,test
36526,group_27839,train
36527,group_27840,train
36532,group_27841,test
36536,group_27842,train
36537,group_27843,train
36538,group_27844,train
36540,group_27845,train
36541,group_27846,train
36542,group_27847,test
36551,group_27848,train
36557,group_27849,train
36558,group_27850,train
36559,group_27851,test
36560,group_27852,validation
36561,group_27853,train
36562,group_27854,train
36563,group_27855,train
36564,group_21903,train
36565,group_21903,train
36577,group_27858,train
36581,group_27859,train
36590,group_27860,train
36605,group_27861,train
36614,group_27862,train
36615,group_27863,train
36616,group_27864,test
36617,group_20919,train
36618,group_14715,train
36619,group_27867,validation
36620,group_20992,train
36621,group_27867,validation
36622,group_27870,train
36638,group_27871,validation
36643,group_27871,validation
36646,group_27873,train
36649,group_27874,train
36650,group_27875,train
36651,group_27876,train
36653,group_27877,train
36654,group_27878,train
36655,group_27879,train
36657,group_27880,validation
36658,group_27881,train
36660,group_27882,test
36662,group_27883,train
36664,group_27884,test
36665,group_27885,train
36666,group_27886,train
36669,group_27884,test
36670,group_27888,validation
36672,group_27889,test
36673,group_27890,train
36674,group_27891,train
36676,group_27885,train
36677,group_27893,train
36680,group_27894,train
36687,group_27895,train
36688,group_27896,train
36693,group_27897,train
36694,group_27898,train
36695,group_27899,train
36696,group_27900,train
36698,group_27901,test
36699,group_27902,train
36700,group_27903,train
36701,group_27904,train
36702,group_27905,test
36703,group_27906,train
36704,group_27907,train
36705,group_27908,train
36706,group_27909,train
36707,group_27910,validation
36708,group_27911,train
36709,group_27912,train
36710,group_23881,train
36711,group_27914,validation
36712,group_27915,train
36713,group_27916,validation
36714,group_27917,test
36715,group_27916,validation
36716,group_23945,validation
36717,group_23979,train
36718,group_23979,train
36719,group_23940,test
36720,group_23940,test
36721,group_27924,validation
36722,group_27925,train
36723,group_27926,train
36724,group_27927,train
36725,group_27928,train
36726,group_27929,validation
36727,group_27930,train
36728,group_27931,train
36729,group_25313,train
36730,group_27933,train
36731,group_27934,test
36732,group_27935,train
36733,group_27936,validation
36734,group_27937,train
36735,group_27938,train
36736,group_27939,train
36737,group_27940,test
36738,group_27937,train
36739,group_27937,train
36741,group_27943,train
36742,group_27944,train
36743,group_27945,train
36744,group_27946,train
36745,group_27947,train
36746,group_27948,validation
36747,group_27949,train
36748,group_27950,validation
36749,group_27951,train
36750,group_27952,train
36751,group_27953,train
36752,group_27954,train
36753,group_27955,train
36754,group_27956,train
36755,group_27957,train
36756,group_18063,validation
36757,group_27959,train
36758,group_27960,train
36759,group_18063,validation
36760,group_18063,validation
36761,group_27963,validation
36762,group_18063,validation
36763,group_27965,train
36764,group_27965,train
36765,group_18063,validation
36766,group_27963,validation
36767,group_27965,train
36768,group_27970,train
36769,group_18063,validation
36770,group_27963,validation
36771,group_18063,validation
36772,group_27959,train
36773,group_18063,validation
36774,group_27976,train
36775,group_27963,validation
36776,group_18063,validation
36777,group_18063,validation
36778,group_27980,train
36779,group_27981,train
36780,group_18063,validation
36781,group_27963,validation
36782,group_27976,train
36783,group_27976,train
36784,group_27986,train
36785,group_27963,validation
36786,group_27988,train
36787,group_27989,train
36788,group_27976,train
36789,group_27991,train
36790,group_27992,validation
36791,group_27993,test
36792,group_27994,train
36793,group_27995,train
36794,group_27976,train
36795,group_27997,train
36796,group_27998,train
36797,group_27999,train
36798,group_28000,train
36799,group_28001,test
36801,group_28001,test
36802,group_28003,validation
36803,group_28004,train
36804,group_27999,train
36805,group_27999,train
36806,group_28007,validation
36807,group_28008,train
36808,group_28009,train
36809,group_28010,train
36810,group_28011,train
36811,group_20739,train
36812,group_20737,train
36813,group_28014,validation
36814,group_28015,test
36815,group_28016,train
36817,group_8597,validation
36818,group_28018,train
36819,group_28019,validation
36825,group_28020,train
36826,group_28021,train
36827,group_17105,train
36828,group_28015,test
36830,group_28020,train
36832,group_28025,train
36833,group_28026,test
36834,group_28027,train
36835,group_24483,test
36836,group_28029,train
36837,group_27537,train
36841,group_28031,train
36845,group_28032,train
36852,group_28033,train
36853,group_28034,validation
36857,group_28035,train
36861,group_28036,train
36862,group_28037,test
36873,group_28038,test
36874,group_28039,train
36875,group_28040,validation
36883,group_28041,test
36884,group_28042,test
36885,group_28043,train
36886,group_28044,train
36887,group_28045,train
36888,group_28046,train
36889,group_28047,train
36890,group_28048,train
36891,group_28049,train
36892,group_28050,train
36893,group_28051,train
36894,group_28052,train
36895,group_28053,train
36896,group_28054,train
36897,group_28055,train
36898,group_28056,train
36899,group_28057,test
36900,group_28058,validation
36901,group_28059,train
36902,group_28060,train
36903,group_28061,test
36904,group_28062,test
36905,group_28063,train
36906,group_28064,validation
36907,group_28065,train
36908,group_28066,train
36909,group_28067,train
36910,group_28068,train
36911,group_28069,train
36912,group_28068,train
36913,group_28068,train
36914,group_28072,train
36915,group_28073,train
36916,group_28074,train
36917,group_28075,train
36918,group_28074,train
36919,group_28074,train
36920,group_28074,train
36921,group_28065,train
36922,group_28080,train
36923,group_28081,test
36924,group_28082,train
36925,group_28083,train
36926,group_28084,train
36927,group_28085,train
36929,group_28086,train
36930,group_28087,train
36931,group_28088,train
36933,group_27916,validation
36934,group_28090,train
36935,group_28091,train
36936,group_28092,validation
36937,group_28091,train
36938,group_28094,train
36939,group_28095,train
36940,group_27902,train
36941,group_28097,test
36942,group_28098,test
36943,group_28099,validation
36944,group_28100,train
36945,group_28101,train
36946,group_28101,train
36948,group_28103,train
36952,group_28104,train
36954,group_28105,train
36957,group_28106,train
36974,group_19355,train
36975,group_28108,train
36976,group_28109,train
36977,group_19355,train
36978,group_28108,train
36979,group_28109,train
36983,group_19355,train
36984,group_28109,train
36987,group_19366,train
36988,group_19355,train
36989,group_28108,train
36990,group_28109,train
36991,group_19437,train
36992,group_28120,test
36993,group_19372,train
36994,group_19398,train
36995,group_19493,train
36996,group_28124,test
36998,group_28125,train
37000,group_28126,test
37001,group_28127,train
37002,group_28127,train
37003,group_28127,train
37004,group_28127,train
37005,group_28127,train
37006,group_28127,train
37047,group_19332,train
37048,group_13021,train
37049,group_28135,train
37050,group_19129,test
37051,group_19332,train
37052,group_13021,train
37053,group_19332,train
37054,group_19129,test
37055,group_13021,train
37056,group_19329,train
37057,group_13021,train
37058,group_19329,train
37059,group_19332,train
37060,group_13021,train
37061,group_19129,test
37062,group_19329,train
37063,group_19332,train
37064,group_19129,test
37065,group_19329,train
37066,group_19332,train
37067,group_19369,validation
37068,group_19372,train
37069,group_19446,train
37070,group_19398,train
37071,group_19398,train
37073,group_25714,train
37074,group_19372,train
37075,group_19446,train
37076,group_19398,train
37077,group_19398,train
37078,group_28163,train
37079,group_25714,train
37080,group_19446,train
37081,group_19398,train
37082,group_19398,train
37083,group_28163,train
37085,group_28169,train
37086,group_28170,train
37087,group_28171,train
37088,group_19369,validation
37089,group_19398,train
37090,group_19398,train
37093,group_28175,train
37094,group_28176,test
37097,group_28177,train
37098,group_28178,test
37099,group_28179,train
37102,group_28180,train
37103,group_28181,validation
37111,group_28182,test
37117,group_28183,train
37119,group_28184,train
37129,group_28185,train
37131,group_28186,train
37132,group_28187,train
37133,group_28188,train
37135,group_28189,train
37139,group_28190,test
37141,group_28191,test
37142,group_28192,train
37143,group_28193,train
37144,group_28194,train
37145,group_28186,train
37146,group_28196,train
37148,group_14778,train
37150,group_14778,train
37151,group_14778,train
37152,group_14785,train
37153,group_14778,train
37154,group_14785,train
37155,group_14778,train
37156,group_14778,train
37158,group_19202,train
37159,group_28206,train
37160,group_19231,train
37161,group_19196,train
37164,group_19196,train
37165,group_19231,train
37166,group_15254,train
37167,group_28212,train
37172,group_28213,test
37173,group_28214,test
37178,group_19201,train
37183,group_15282,validation
37184,group_19219,train
37185,group_28218,test
37186,group_19196,train
37187,group_28220,validation
37188,group_28221,train
37189,group_19196,train
37190,group_19196,train
37191,group_28224,validation
37195,group_28225,validation
37197,group_28226,train
37198,group_28227,train
37199,group_28228,test
37200,group_8180,train
37201,group_28230,train
37202,group_28231,train
37204,group_28232,train
37205,group_8180,train
37206,group_8180,train
37207,group_28235,train
37208,group_28236,test
37209,group_28237,validation
37210,group_28238,validation
37212,group_28239,train
37215,group_15324,train
37220,group_28241,validation
37221,group_28242,validation
37222,group_28243,train
37223,group_19202,train
37224,group_28245,train
37225,group_28246,train
37226,group_22700,test
37227,group_22700,test
37228,group_28249,test
37229,group_19251,validation
37230,group_28251,train
37231,group_19251,validation
37232,group_28253,validation
37233,group_28253,validation
37234,group_28255,test
37235,group_27846,train
37236,group_28253,validation
37237,group_28258,train
37238,group_28259,train
37239,group_28260,train
37240,group_28261,train
37241,group_19099,train
37242,group_19099,train
37243,group_28261,train
37244,group_28265,validation
37245,group_28266,train
37246,group_28267,test
37247,group_19099,train
37248,group_28261,train
37249,group_28261,train
37250,group_28271,test
37251,group_28261,train
37252,group_28266,train
37253,group_28266,train
37254,group_28266,train
37255,group_28276,train
37256,group_19099,train
37257,group_28278,test
37259,group_28279,validation
37260,group_28280,train
37261,group_28280,train
37263,group_28282,train
37265,group_28283,train
37266,group_28284,validation
37267,group_28285,train
37272,group_28286,train
37278,group_28287,train
37279,group_28288,train
37280,group_28289,train
37281,group_28290,train
37282,group_28291,train
37283,group_28292,train
37284,group_28293,train
37285,group_28294,train
37286,group_28295,train
37287,group_28296,train
37288,group_28297,test
37289,group_28298,train
37290,group_28299,train
37291,group_28300,test
37292,group_28301,train
37293,group_28302,validation
37294,group_28303,train
37295,group_28304,validation
37296,group_28305,test
37297,group_28306,test
37298,group_28307,train
37299,group_28308,train
37300,group_28309,test
37301,group_28310,train
37302,group_28311,train
37303,group_28312,train
37304,group_28313,train
37305,group_28314,validation
37306,group_28315,train
37307,group_28316,validation
37308,group_28317,validation
37309,group_28318,train
37310,group_28319,train
37311,group_28320,train
37312,group_28321,validation
37313,group_28322,validation
37314,group_28323,test
37315,group_28324,train
37316,group_28325,test
37317,group_28326,train
37318,group_28327,validation
37319,group_28328,train
37320,group_28329,test
37321,group_28330,test
37322,group_28331,train
37323,group_28332,train
37324,group_28333,train
37325,group_28334,test
37326,group_28335,train
37327,group_28336,test
37328,group_28337,train
37329,group_28338,train
37330,group_28339,train
37331,group_28340,train
37332,group_28341,train
37333,group_28342,test
37334,group_28343,validation
37335,group_28344,train
37341,group_28345,test
37342,group_28346,test
37343,group_28347,train
37344,group_28348,train
37345,group_28349,test
37378,group_28350,train
37405,group_19008,train
37406,group_17015,train
37407,group_28353,train
37408,group_21345,train
37409,group_1308,train
37410,group_28356,train
37411,group_28357,train
37412,group_28358,validation
37413,group_28359,train
37414,group_1308,train
37415,group_28361,validation
37416,group_21342,train
37417,group_28363,train
37418,group_28364,train
37419,group_28365,test
37421,group_28366,train
37422,group_28366,train
37423,group_28368,train
37428,group_1305,train
37429,group_28370,train
37430,group_19008,train
37431,group_1308,train
37432,group_1307,train
37433,group_21350,train
37434,group_1308,train
37435,group_1308,train
37437,group_19008,train
37439,group_12291,train
37440,group_12291,train
37446,group_28380,train
37447,group_12291,train
37448,group_28380,train
37449,group_28380,train
37450,group_12291,train
37457,group_12291,train
37463,group_26141,test
37468,group_26142,train
37470,group_28388,train
37471,group_28388,train
37472,group_28390,test
37473,group_28391,train
37474,group_23293,train
37477,group_28393,test
37478,group_28394,train
37479,group_28395,train
37480,group_28395,train
37481,group_28397,train
37482,group_28395,train
37483,group_28397,train
37484,group_28400,train
37485,group_28401,train
37488,group_28388,train
37489,group_28403,train
37490,group_28388,train
37494,group_23293,train
37495,group_28406,train
37497,group_28407,validation
37498,group_28408,train
37503,group_28391,train
37506,group_28395,train
37509,group_23291,validation
37511,group_28412,test
37512,group_28413,train
37513,group_28414,validation
37514,group_28415,train
37515,group_28416,train
37516,group_28417,validation
37517,group_28418,validation
37518,group_28419,train
37519,group_28420,train
37520,group_28421,validation
37521,group_28422,train
37522,group_28423,test
37523,group_28424,train
37524,group_28425,train
37525,group_28426,validation
37526,group_28427,train
37527,group_28425,train
37528,group_28426,validation
37529,group_28430,train
37531,group_28431,validation
37532,group_28432,train
37533,group_28430,train
37534,group_28434,test
37537,group_28412,test
37538,group_28413,train
37539,group_28437,validation
37540,group_28418,validation
37541,group_28419,train
37542,group_28420,train
37543,group_28431,validation
37544,group_28432,train
37545,group_28430,train
37547,group_28444,train
