id,image_path,articleType,baseColour,gender,usage,subCategory
15140,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15140.jpg,Shirts,Maroon,Men,Casual,Topwear
15141,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15141.jpg,Shirts,Blue,Men,Casual,Topwear
15145,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15145.jpg,Shirts,Navy Blue,Men,Casual,Topwear
15147,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15147.jpg,Shirts,Yellow,Men,Casual,Topwear
15152,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15152.jpg,Shirts,Black,Men,Casual,Topwear
15177,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15177.jpg,Sweaters,Navy Blue,Men,Casual,Topwear
15187,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15187.jpg,Tshirts,White,Men,Casual,Topwear
15193,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15193.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
15206,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15206.jpg,Tshirts,Peach,Men,Casual,Topwear
15209,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15209.jpg,Sweaters,Blue,Men,Casual,Topwear
15217,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15217.jpg,Belts,Black,Men,Casual,Belts
15218,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15218.jpg,Belts,Black,Men,Casual,Belts
15226,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15226.jpg,Casual Shoes,Tan,Men,Casual,Shoes
15228,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15228.jpg,Casual Shoes,Black,Men,Casual,Shoes
15229,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15229.jpg,Casual Shoes,Beige,Men,Casual,Shoes
15243,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15243.jpg,Casual Shoes,Navy Blue,Men,Casual,Shoes
15248,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15248.jpg,Casual Shoes,Black,Men,Casual,Shoes
15266,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15266.jpg,Casual Shoes,Gold,Women,Casual,Shoes
15275,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15275.jpg,Socks,White,Men,Sports,Socks
15276,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15276.jpg,Socks,White,Men,Sports,Socks
15277,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15277.jpg,Socks,Black,Men,Sports,Socks
15285,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15285.jpg,Sports Shoes,White,Men,Sports,Shoes
15295,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15295.jpg,Handbags,Black,Unisex,Casual,Bags
15301,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15301.jpg,Sports Shoes,White,Men,Sports,Shoes
15303,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15303.jpg,Sports Sandals,Beige,Women,Casual,Sandal
15305,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15305.jpg,Sports Shoes,White,Men,Sports,Shoes
15309,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15309.jpg,Sports Shoes,White,Men,Sports,Shoes
15313,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15313.jpg,Sports Shoes,White,Men,Sports,Shoes
15314,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15314.jpg,Sports Shoes,White,Men,Sports,Shoes
15322,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15322.jpg,Jackets,Black,Men,Casual,Topwear
15332,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15332.jpg,Track Pants,Off White,Men,Sports,Bottomwear
15348,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15348.jpg,Tshirts,Black,Men,Casual,Topwear
15371,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15371.jpg,Sweatshirts,Purple,Women,Casual,Topwear
15407,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15407.jpg,Casual Shoes,Brown,Men,Casual,Shoes
15418,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15418.jpg,Sports Shoes,White,Women,Sports,Shoes
15434,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15434.jpg,Backpacks,Black,Unisex,Casual,Bags
15439,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15439.jpg,Handbags,Black,Women,Casual,Bags
15442,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15442.jpg,Handbags,Yellow,Women,Casual,Bags
15464,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15464.jpg,Jackets,Black,Men,Casual,Topwear
15465,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15465.jpg,Jackets,Green,Men,Casual,Topwear
15466,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15466.jpg,Jackets,Blue,Men,Casual,Topwear
15469,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15469.jpg,Tshirts,Blue,Men,Casual,Topwear
15476,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15476.jpg,Tshirts,Black,Men,Casual,Topwear
15478,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15478.jpg,Tshirts,White,Women,Casual,Topwear
15479,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15479.jpg,Tshirts,Black,Men,Casual,Topwear
15486,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15486.jpg,Flats,Black,Women,Casual,Shoes
15512,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15512.jpg,Casual Shoes,Brown,Men,Casual,Shoes
15519,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15519.jpg,Flip Flops,Brown,Men,Casual,Flip Flops
15521,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15521.jpg,Flip Flops,Black,Men,Casual,Flip Flops
15528,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15528.jpg,Tshirts,Black,Men,Casual,Topwear
15530,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15530.jpg,Tshirts,Blue,Men,Casual,Topwear
15535,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15535.jpg,Socks,Black,Men,Sports,Socks
15540,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15540.jpg,Caps,Navy Blue,Unisex,Sports,Headwear
15560,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15560.jpg,Jeans,Blue,Men,Casual,Bottomwear
15561,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15561.jpg,Jeans,Blue,Men,Casual,Bottomwear
15562,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15562.jpg,Jeans,Blue,Men,Casual,Bottomwear
15564,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15564.jpg,Heels,Blue,Women,Casual,Shoes
15578,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15578.jpg,Shirts,White,Men,Formal,Topwear
15586,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15586.jpg,Sweatshirts,Green,Men,Casual,Topwear
15600,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15600.jpg,Sweatshirts,Grey,Men,Casual,Topwear
15603,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15603.jpg,Jackets,Black,Men,Sports,Topwear
15604,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15604.jpg,Tshirts,Black,Men,Sports,Topwear
15619,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15619.jpg,Sweatshirts,Grey,Men,Casual,Topwear
15621,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15621.jpg,Sweatshirts,White,Men,Sports,Topwear
15631,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15631.jpg,Track Pants,Navy Blue,Men,Sports,Bottomwear
15633,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15633.jpg,Tshirts,Black,Men,Sports,Topwear
15636,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15636.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
15648,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15648.jpg,Tshirts,Blue,Women,Casual,Topwear
15653,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15653.jpg,Backpacks,Navy Blue,Unisex,Casual,Bags
15713,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15713.jpg,Sports Shoes,Black,Men,Sports,Shoes
15714,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15714.jpg,Sports Shoes,Black,Men,Sports,Shoes
15717,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15717.jpg,Sports Shoes,Fluorescent Green,Men,Sports,Shoes
15720,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15720.jpg,Sports Shoes,Black,Men,Sports,Shoes
15721,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15721.jpg,Sports Shoes,Black,Men,Sports,Shoes
15724,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15724.jpg,Sports Shoes,Grey,Men,Sports,Shoes
15744,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15744.jpg,Sports Shoes,White,Women,Sports,Shoes
15756,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15756.jpg,Innerwear Vests,White,Men,Casual,Innerwear
15774,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15774.jpg,Briefs,Green,Men,Casual,Innerwear
15782,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15782.jpg,Briefs,Navy Blue,Men,Casual,Innerwear
15784,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15784.jpg,Briefs,Brown,Men,Casual,Innerwear
15792,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15792.jpg,Briefs,Navy Blue,Men,Casual,Innerwear
15798,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15798.jpg,Briefs,White,Men,Casual,Innerwear
15819,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15819.jpg,Innerwear Vests,Black,Men,Casual,Innerwear
15828,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15828.jpg,Innerwear Vests,Red,Men,Casual,Innerwear
15851,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15851.jpg,Sandals,Red,Unisex,Casual,Sandal
15854,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15854.jpg,Sandals,Purple,Girls,Casual,Sandal
15858,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15858.jpg,Sandals,Green,Unisex,Casual,Sandal
15871,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15871.jpg,Casual Shoes,Pink,Girls,Casual,Shoes
15884,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15884.jpg,Casual Shoes,Brown,Unisex,Casual,Shoes
15890,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15890.jpg,Sandals,Pink,Girls,Casual,Sandal
15891,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15891.jpg,Sandals,Yellow,Unisex,Casual,Sandal
15894,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15894.jpg,Sandals,Blue,Girls,Casual,Sandal
15897,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15897.jpg,Flip Flops,Green,Unisex,Casual,Flip Flops
15923,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15923.jpg,Backpacks,Black,Unisex,Casual,Bags
15935,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15935.jpg,Belts,Black,Men,Casual,Belts
15941,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15941.jpg,Belts,Black,Men,Casual,Belts
15949,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15949.jpg,Ties,Black,Men,Formal,Ties
15956,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15956.jpg,Ties,Black,Men,Formal,Ties
15959,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15959.jpg,Ties,Black,Men,Formal,Ties
15962,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15962.jpg,Jackets,Khaki,Men,Casual,Topwear
15964,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15964.jpg,Jackets,Khaki,Men,Casual,Topwear
15974,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15974.jpg,Shirts,White,Men,Casual,Topwear
15976,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15976.jpg,Shirts,Purple,Men,Casual,Topwear
15982,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15982.jpg,Shirts,Grey,Men,Casual,Topwear
15992,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15992.jpg,Shirts,Blue,Men,Casual,Topwear
15993,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15993.jpg,Shirts,Blue,Men,Casual,Topwear
15994,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15994.jpg,Shirts,Blue,Men,Casual,Topwear
15996,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15996.jpg,Shirts,Blue,Men,Casual,Topwear
15997,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15997.jpg,Shirts,White,Men,Formal,Topwear
15999,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\15999.jpg,Shirts,Purple,Men,Casual,Topwear
16012,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16012.jpg,Scarves,White,Men,Casual,Scarves
16016,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16016.jpg,Scarves,White,Men,Casual,Scarves
16057,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16057.jpg,Trousers,Brown,Men,Casual,Bottomwear
16073,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16073.jpg,Laptop Bag,Black,Unisex,Casual,Bags
16078,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16078.jpg,Laptop Bag,Black,Unisex,Casual,Bags
16079,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16079.jpg,Sunglasses,Brown,Women,Casual,Eyewear
16082,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16082.jpg,Sunglasses,Red,Women,Casual,Eyewear
16086,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16086.jpg,Sunglasses,Copper,Women,Casual,Eyewear
16101,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16101.jpg,Sunglasses,Brown,Women,Casual,Eyewear
16102,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16102.jpg,Sunglasses,Brown,Women,Casual,Eyewear
16106,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16106.jpg,Sunglasses,Brown,Women,Casual,Eyewear
16118,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16118.jpg,Sandals,Blue,Men,Casual,Sandal
16134,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16134.jpg,Tops,Blue,Women,Casual,Topwear
16136,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16136.jpg,Tops,Blue,Women,Casual,Topwear
16141,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16141.jpg,Tops,Yellow,Women,Casual,Topwear
16148,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16148.jpg,Tops,Blue,Women,Casual,Topwear
16157,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16157.jpg,Casual Shoes,Black,Men,Casual,Shoes
16162,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16162.jpg,Sandals,Black,Men,Casual,Sandal
16172,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16172.jpg,Casual Shoes,Black,Men,Casual,Shoes
16177,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16177.jpg,Sandals,Black,Men,Casual,Sandal
16179,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16179.jpg,Casual Shoes,Black,Men,Casual,Shoes
16189,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16189.jpg,Sandals,Black,Men,Casual,Sandal
16194,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16194.jpg,Sweaters,Grey,Men,Casual,Topwear
16199,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16199.jpg,Tshirts,Blue,Men,Casual,Topwear
16200,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16200.jpg,Tshirts,Grey,Men,Casual,Topwear
16207,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16207.jpg,Sweatshirts,Grey,Men,Casual,Topwear
16209,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16209.jpg,Tshirts,Grey,Men,Casual,Topwear
16211,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16211.jpg,Jackets,Black,Men,Sports,Topwear
16219,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16219.jpg,Sweaters,Black,Men,Casual,Topwear
16225,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16225.jpg,Capris,Black,Women,Ethnic,Bottomwear
16226,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16226.jpg,Capris,Grey,Women,Casual,Bottomwear
16231,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16231.jpg,Sweatshirts,Black,Men,Casual,Topwear
16234,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16234.jpg,Tshirts,White,Men,Casual,Topwear
16250,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16250.jpg,Shirts,Navy Blue,Women,Casual,Topwear
16252,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16252.jpg,Stockings,Brown,Women,Casual,Bottomwear
16253,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16253.jpg,Stockings,Grey,Women,Casual,Bottomwear
16296,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16296.jpg,Tshirts,Red,Men,Casual,Topwear
16315,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16315.jpg,Tshirts,Orange,Men,Casual,Topwear
16322,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16322.jpg,Tshirts,Orange,Men,Casual,Topwear
16326,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16326.jpg,Shirts,Pink,Men,Casual,Topwear
16345,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16345.jpg,Shirts,Pink,Men,Formal,Topwear
16390,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16390.jpg,Trousers,Olive,Men,Formal,Bottomwear
16428,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16428.jpg,Tshirts,Charcoal,Men,Casual,Topwear
16442,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16442.jpg,Sweatshirts,Black,Men,Casual,Topwear
16443,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16443.jpg,Sweatshirts,Black,Men,Casual,Topwear
16463,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16463.jpg,Shirts,Yellow,Men,Casual,Topwear
16489,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16489.jpg,Tshirts,Green,Men,Casual,Topwear
16493,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16493.jpg,Tshirts,Green,Men,Casual,Topwear
16503,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16503.jpg,Tshirts,Red,Men,Casual,Topwear
16529,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16529.jpg,Shirts,Yellow,Men,Casual,Topwear
16550,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16550.jpg,Shirts,White,Men,Casual,Topwear
16551,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16551.jpg,Tshirts,Red,Men,Casual,Topwear
16616,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16616.jpg,Shirts,Green,Men,Casual,Topwear
16624,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16624.jpg,Trousers,Grey,Men,Casual,Bottomwear
16630,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16630.jpg,Tshirts,Black,Men,Casual,Topwear
16635,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16635.jpg,Tshirts,Black,Men,Casual,Topwear
16637,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16637.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
16704,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16704.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
16729,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16729.jpg,Flip Flops,Navy Blue,Men,Casual,Flip Flops
16736,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16736.jpg,Flip Flops,Purple,Women,Casual,Flip Flops
16737,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16737.jpg,Flip Flops,Black,Men,Casual,Flip Flops
16741,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16741.jpg,Clutches,Blue,Women,Casual,Bags
16747,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16747.jpg,Clutches,Blue,Women,Casual,Bags
16752,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16752.jpg,Clutches,Gold,Women,Casual,Bags
16753,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16753.jpg,Clutches,Black,Women,Casual,Bags
16764,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16764.jpg,Handbags,White,Women,Casual,Bags
16776,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16776.jpg,Watches,White,Unisex,Casual,Watches
16779,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16779.jpg,Watches,Black,Unisex,Casual,Watches
16815,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16815.jpg,Shirts,Yellow,Men,Casual,Topwear
16830,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16830.jpg,Tshirts,Off White,Women,Casual,Topwear
16849,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16849.jpg,Sunglasses,Green,Unisex,Casual,Eyewear
16853,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16853.jpg,Sunglasses,Green,Men,Casual,Eyewear
16854,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16854.jpg,Sunglasses,Green,Men,Casual,Eyewear
16867,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16867.jpg,Sunglasses,Green,Men,Casual,Eyewear
16874,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16874.jpg,Sunglasses,Green,Unisex,Casual,Eyewear
16877,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16877.jpg,Sunglasses,Green,Unisex,Casual,Eyewear
16882,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16882.jpg,Sunglasses,Black,Women,Casual,Eyewear
16884,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16884.jpg,Sunglasses,Brown,Men,Casual,Eyewear
16886,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16886.jpg,Sunglasses,Brown,Men,Casual,Eyewear
16896,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16896.jpg,Sunglasses,Black,Women,Casual,Eyewear
16903,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16903.jpg,Sweatshirts,Grey,Men,Casual,Topwear
16913,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16913.jpg,Tshirts,Charcoal,Men,Casual,Topwear
16917,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16917.jpg,Jeans,Blue,Men,Casual,Bottomwear
16918,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16918.jpg,Jeans,Blue,Men,Casual,Bottomwear
16919,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16919.jpg,Jeans,Blue,Men,Casual,Bottomwear
16920,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16920.jpg,Jeans,Navy Blue,Men,Casual,Bottomwear
16921,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16921.jpg,Jeans,Blue,Men,Casual,Bottomwear
16923,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16923.jpg,Shirts,Black,Men,Casual,Topwear
16924,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16924.jpg,Shirts,Brown,Men,Casual,Topwear
16932,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16932.jpg,Tshirts,Off White,Men,Casual,Topwear
16945,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16945.jpg,Sunglasses,Pink,Women,Casual,Eyewear
16950,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16950.jpg,Sunglasses,Brown,Men,Casual,Eyewear
16957,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16957.jpg,Sunglasses,Black,Men,Casual,Eyewear
16958,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16958.jpg,Sunglasses,Blue,Men,Casual,Eyewear
16961,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16961.jpg,Sunglasses,Black,Men,Casual,Eyewear
16962,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16962.jpg,Sunglasses,Brown,Men,Casual,Eyewear
16993,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16993.jpg,Belts,Silver,Women,Casual,Belts
16995,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\16995.jpg,Sports Sandals,Black,Women,Casual,Sandal
17007,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17007.jpg,Flats,White,Women,Casual,Shoes
17009,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17009.jpg,Flats,Black,Women,Casual,Shoes
17013,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17013.jpg,Flats,Gold,Women,Casual,Shoes
17021,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17021.jpg,Flats,Black,Women,Casual,Shoes
17022,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17022.jpg,Flats,Black,Women,Casual,Shoes
17023,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17023.jpg,Flats,Black,Women,Casual,Shoes
17044,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17044.jpg,Sandals,Brown,Men,Casual,Sandal
17045,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17045.jpg,Sandals,Brown,Men,Casual,Sandal
17047,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17047.jpg,Sandals,Brown,Men,Casual,Sandal
17048,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\17048.jpg,Sandals,Tan,Men,Casual,Sandal
